Using device: cuda
Dimension: 2
Wells at: ±[0.70710678 0.70710678]
Initial center: [-0.70710678 -0.70710678]

Starting training...
Epoch 500/150000, Loss: 65.670792
Epoch 1000/150000, Loss: 55.264759
Epoch 1500/150000, Loss: 67.540611
Epoch 2000/150000, Loss: 75.750977
Epoch 2500/150000, Loss: 93.510269
Epoch 3000/150000, Loss: 88.307388
Epoch 3500/150000, Loss: 119.537430
Epoch 4000/150000, Loss: 119.364220
Epoch 4500/150000, Loss: 101.745705
Epoch 5000/150000, Loss: 40.388580
Epoch 5500/150000, Loss: 93.829254
Epoch 6000/150000, Loss: 133.763351
Epoch 6500/150000, Loss: 72.092064
Epoch 7000/150000, Loss: 92.014069
Epoch 7500/150000, Loss: 82.596115
Epoch 8000/150000, Loss: 84.164551
Epoch 8500/150000, Loss: 76.816803
Epoch 9000/150000, Loss: 82.742241
Epoch 9500/150000, Loss: 68.599205
Epoch 10000/150000, Loss: 84.436424
Epoch 10500/150000, Loss: 68.417969
Epoch 11000/150000, Loss: 91.618004
Epoch 11500/150000, Loss: 78.977592
Epoch 12000/150000, Loss: 77.179123
Epoch 12500/150000, Loss: 109.458565
Epoch 13000/150000, Loss: 92.122986
Epoch 13500/150000, Loss: 75.551857
Epoch 14000/150000, Loss: 61.815910
Epoch 14500/150000, Loss: 102.271271
Epoch 15000/150000, Loss: 66.485298
Epoch 15500/150000, Loss: 84.034142
Epoch 16000/150000, Loss: 73.971054
Epoch 16500/150000, Loss: 74.282417
Epoch 17000/150000, Loss: 86.902710
Epoch 17500/150000, Loss: 81.608078
Epoch 18000/150000, Loss: 70.341568
Epoch 18500/150000, Loss: 82.408218
Epoch 19000/150000, Loss: 86.166344
Epoch 19500/150000, Loss: 85.465134
Epoch 20000/150000, Loss: 75.414970
Epoch 20500/150000, Loss: 76.541138
Epoch 21000/150000, Loss: 81.392204
Epoch 21500/150000, Loss: 99.596245
Epoch 22000/150000, Loss: 64.736603
Epoch 22500/150000, Loss: 68.639366
Epoch 23000/150000, Loss: 75.874496
Epoch 23500/150000, Loss: 76.121140
Epoch 24000/150000, Loss: 71.021759
Epoch 24500/150000, Loss: 79.070679
Epoch 25000/150000, Loss: 78.162895
Epoch 25500/150000, Loss: 72.747215
Epoch 26000/150000, Loss: 76.883888
Epoch 26500/150000, Loss: 80.626442
Epoch 27000/150000, Loss: 57.671238
Epoch 27500/150000, Loss: 58.665874
Epoch 28000/150000, Loss: 88.576828
Epoch 28500/150000, Loss: 77.337143
Epoch 29000/150000, Loss: 67.891945
Epoch 29500/150000, Loss: 66.106270
Epoch 30000/150000, Loss: 79.244415
Epoch 30500/150000, Loss: 65.635933
Epoch 31000/150000, Loss: 79.940804
Epoch 31500/150000, Loss: 89.436012
Epoch 32000/150000, Loss: 72.682861
Epoch 32500/150000, Loss: 66.518578
Epoch 33000/150000, Loss: 69.665817
Epoch 33500/150000, Loss: 87.733742
Epoch 34000/150000, Loss: 74.788986
Epoch 34500/150000, Loss: 64.100601
Epoch 35000/150000, Loss: 53.846951
Epoch 35500/150000, Loss: 66.548653
Epoch 36000/150000, Loss: 67.193008
Epoch 36500/150000, Loss: 63.404175
Epoch 37000/150000, Loss: 90.790680
Epoch 37500/150000, Loss: 65.263702
Epoch 38000/150000, Loss: 68.907951
Epoch 38500/150000, Loss: 70.540138
Epoch 39000/150000, Loss: 79.200417
Epoch 39500/150000, Loss: 65.152092
Epoch 40000/150000, Loss: 63.310535
Epoch 40500/150000, Loss: 65.912422
Epoch 41000/150000, Loss: 67.405853
Epoch 41500/150000, Loss: 69.777832
Epoch 42000/150000, Loss: 86.292221
Epoch 42500/150000, Loss: 70.842941
Epoch 43000/150000, Loss: 65.963333
Epoch 43500/150000, Loss: 87.756035
Epoch 44000/150000, Loss: 104.324547
Epoch 44500/150000, Loss: 60.343513
Epoch 45000/150000, Loss: 79.730270
Epoch 45500/150000, Loss: 71.635826
Epoch 46000/150000, Loss: 73.360420
Epoch 46500/150000, Loss: 69.774620
Epoch 47000/150000, Loss: 71.402954
Epoch 47500/150000, Loss: 78.530617
Epoch 48000/150000, Loss: 83.276619
Epoch 48500/150000, Loss: 73.440285
Epoch 49000/150000, Loss: 77.029991
Epoch 49500/150000, Loss: 76.465439
Epoch 50000/150000, Loss: 95.969078
Epoch 50500/150000, Loss: 88.917580
Epoch 51000/150000, Loss: 77.537766
Epoch 51500/150000, Loss: 82.813736
Epoch 52000/150000, Loss: 82.764702
Epoch 52500/150000, Loss: 74.235077
Epoch 53000/150000, Loss: 87.101440
Epoch 53500/150000, Loss: 72.278870
Epoch 54000/150000, Loss: 76.258018
Epoch 54500/150000, Loss: 84.145126
Epoch 55000/150000, Loss: 78.820824
Epoch 55500/150000, Loss: 72.647614
Epoch 56000/150000, Loss: 69.764374
Epoch 56500/150000, Loss: 70.646729
Epoch 57000/150000, Loss: 66.892609
Epoch 57500/150000, Loss: 61.471424
Epoch 58000/150000, Loss: 76.914169
Epoch 58500/150000, Loss: 74.339821
Epoch 59000/150000, Loss: 72.367447
Epoch 59500/150000, Loss: 77.620094
Epoch 60000/150000, Loss: 85.759216
Epoch 60500/150000, Loss: 69.061440
Epoch 61000/150000, Loss: 87.189178
Epoch 61500/150000, Loss: 80.799698
Epoch 62000/150000, Loss: 76.565460
Epoch 62500/150000, Loss: 79.003876
Epoch 63000/150000, Loss: 58.787811
Epoch 63500/150000, Loss: 88.230858
Epoch 64000/150000, Loss: 56.684505
Epoch 64500/150000, Loss: 73.649200
Epoch 65000/150000, Loss: 112.566742
Epoch 65500/150000, Loss: 84.570366
Epoch 66000/150000, Loss: 106.496475
Epoch 66500/150000, Loss: 93.515854
Epoch 67000/150000, Loss: nan
Epoch 67500/150000, Loss: nan
Epoch 68000/150000, Loss: nan
Epoch 68500/150000, Loss: nan
Epoch 69000/150000, Loss: nan
Epoch 69500/150000, Loss: nan
Epoch 70000/150000, Loss: nan
Epoch 70500/150000, Loss: nan
Epoch 71000/150000, Loss: nan
Epoch 71500/150000, Loss: nan
